case_id,resource,activity,start_time,end_time
136,unified_resource,AML check,2023-02-21T12:22:54.929,2023-02-21T12:46:27.906
138,unified_resource,Check application form completeness,2023-02-21T13:00:00.000,2023-02-21T13:00:25.591
138,unified_resource,Check credit history,2023-02-21T13:00:25.591,2023-02-21T13:01:00.291
133,unified_resource,Approve loan offer,2023-02-21T12:44:08.900,2023-02-21T13:04:08.900
136,unified_resource,Check credit history,2023-02-21T12:22:54.929,2023-02-21T13:07:48.172
138,unified_resource,Appraise property,2023-02-21T13:00:25.591,2023-02-21T13:08:51.957
133,unified_resource,Cancel application,2023-02-21T13:04:08.900,2023-02-21T13:09:08.900
138,unified_resource,AML check,2023-02-21T13:00:25.591,2023-02-21T13:09:53.527
137,unified_resource,Check credit history,2023-02-21T12:34:10.252,2023-02-21T13:20:22.307
135,unified_resource,Check application form completeness,2023-02-21T11:30:00.000,2023-02-21T13:20:28.604
135,unified_resource,Appraise property,2023-02-21T13:20:28.604,2023-02-21T13:21:59.892
138,unified_resource,Assess loan risk,2023-02-21T13:09:53.527,2023-02-21T13:29:53.527
138,unified_resource,Design loan offer,2023-02-21T13:29:53.527,2023-02-21T13:31:35.509
135,unified_resource,AML check,2023-02-21T13:20:28.604,2023-02-21T13:34:38.924
136,unified_resource,Appraise property,2023-02-21T12:22:54.929,2023-02-21T13:39:31.797
135,unified_resource,Check credit history,2023-02-21T13:20:28.604,2023-02-21T13:43:19.011
138,unified_resource,Approve loan offer,2023-02-21T13:31:35.509,2023-02-21T13:51:35.509
139,unified_resource,Check application form completeness,2023-02-21T13:30:00.000,2023-02-21T13:53:25.689
139,unified_resource,Check credit history,2023-02-21T13:53:25.689,2023-02-21T13:56:22.868
138,unified_resource,Approve application,2023-02-21T13:51:35.509,2023-02-21T13:56:35.509
136,unified_resource,Assess loan risk,2023-02-21T13:39:31.797,2023-02-21T13:59:31.797
135,unified_resource,Assess loan risk,2023-02-21T13:43:19.011,2023-02-21T14:03:19.011
136,unified_resource,Reject application,2023-02-21T13:59:31.797,2023-02-21T14:09:31.797
135,unified_resource,Reject application,2023-02-21T14:03:19.011,2023-02-21T14:13:19.011
140,unified_resource,Check application form completeness,2023-02-21T14:00:00.000,2023-02-21T14:15:41.626
140,unified_resource,Check credit history,2023-02-21T14:15:41.626,2023-02-21T14:22:37.070
139,unified_resource,Appraise property,2023-02-21T13:53:25.689,2023-02-21T14:44:15.640
140,unified_resource,Appraise property,2023-02-21T14:15:41.626,2023-02-21T14:48:03.784
142,unified_resource,Check application form completeness,2023-02-21T15:00:00.000,2023-02-22T07:00:43.591
142,unified_resource,Appraise property,2023-02-22T07:00:43.591,2023-02-22T07:02:39.628
137,unified_resource,AML check,2023-02-21T12:34:10.252,2023-02-22T07:04:42.576
139,unified_resource,AML check,2023-02-21T13:53:25.689,2023-02-22T07:05:51.447
141,unified_resource,Check application form completeness,2023-02-21T14:30:00.000,2023-02-22T07:06:40.639
140,unified_resource,AML check,2023-02-22T07:04:42.576,2023-02-22T07:10:35.661
142,unified_resource,AML check,2023-02-22T07:05:51.447,2023-02-22T07:17:08.620
141,unified_resource,Appraise property,2023-02-22T07:06:40.639,2023-02-22T07:22:25.793
142,unified_resource,Check credit history,2023-02-22T07:00:43.591,2023-02-22T07:23:04.485
137,unified_resource,Assess loan risk,2023-02-22T07:04:42.576,2023-02-22T07:24:42.576
139,unified_resource,Assess loan risk,2023-02-22T07:05:51.447,2023-02-22T07:25:51.447
140,unified_resource,Assess loan risk,2023-02-22T07:10:35.661,2023-02-22T07:30:35.661
137,unified_resource,Reject application,2023-02-22T07:24:42.576,2023-02-22T07:34:42.576
139,unified_resource,Reject application,2023-02-22T07:25:51.447,2023-02-22T07:35:51.447
141,unified_resource,Check credit history,2023-02-22T07:06:40.639,2023-02-22T07:41:15.492
142,unified_resource,Assess loan risk,2023-02-22T07:23:04.485,2023-02-22T07:43:04.485
142,unified_resource,Reject application,2023-02-22T07:43:04.485,2023-02-22T07:53:04.485
140,unified_resource,Design loan offer,2023-02-22T07:30:35.661,2023-02-22T07:54:24.340
143,unified_resource,Check application form completeness,2023-02-22T07:30:00.000,2023-02-22T08:02:58.279
143,unified_resource,AML check,2023-02-22T08:02:58.279,2023-02-22T08:03:48.170
141,unified_resource,AML check,2023-02-22T07:10:35.661,2023-02-22T08:09:57.044
140,unified_resource,Approve loan offer,2023-02-22T07:54:24.340,2023-02-22T08:14:24.340
140,unified_resource,Approve application,2023-02-22T08:14:24.340,2023-02-22T08:19:24.340
144,unified_resource,Check application form completeness,2023-02-22T08:00:00.000,2023-02-22T08:24:15.056
143,unified_resource,Check credit history,2023-02-22T08:02:58.279,2023-02-22T08:26:24.798
141,unified_resource,Assess loan risk,2023-02-22T08:09:57.044,2023-02-22T08:29:57.044
145,unified_resource,Check application form completeness,2023-02-22T08:30:00.000,2023-02-22T08:42:38.186
141,unified_resource,Design loan offer,2023-02-22T08:29:57.044,2023-02-22T08:43:58.399
145,unified_resource,Return application back to applicant,2023-02-22T08:42:38.186,2023-02-22T08:47:38.186
143,unified_resource,Appraise property,2023-02-22T08:02:58.279,2023-02-22T08:59:52.497
144,unified_resource,Appraise property,2023-02-22T08:24:15.056,2023-02-22T09:00:31.039
141,unified_resource,Approve loan offer,2023-02-22T08:43:58.399,2023-02-22T09:03:58.399
141,unified_resource,Approve application,2023-02-22T09:03:58.399,2023-02-22T09:08:58.399
146,unified_resource,Check application form completeness,2023-02-22T09:00:00.000,2023-02-22T09:11:36.124
144,unified_resource,AML check,2023-02-22T08:24:15.056,2023-02-22T09:12:19.204
143,unified_resource,Assess loan risk,2023-02-22T08:59:52.497,2023-02-22T09:19:52.497
144,unified_resource,Check credit history,2023-02-22T08:24:15.056,2023-02-22T09:24:39.376
143,unified_resource,Reject application,2023-02-22T09:19:52.497,2023-02-22T09:29:52.497
147,unified_resource,Check application form completeness,2023-02-22T09:30:00.000,2023-02-22T09:31:34.441
146,unified_resource,Appraise property,2023-02-22T09:11:36.124,2023-02-22T09:35:32.393
144,unified_resource,Assess loan risk,2023-02-22T09:24:39.376,2023-02-22T09:44:39.376
146,unified_resource,AML check,2023-02-22T09:11:36.124,2023-02-22T09:46:05.193
145,unified_resource,Applicant completes form,2023-02-22T08:47:38.186,2023-02-22T09:47:38.186
147,unified_resource,Appraise property,2023-02-22T09:31:34.441,2023-02-22T09:48:24.834
145,unified_resource,Check application form completeness,2023-02-22T09:47:38.186,2023-02-22T09:49:14.647
147,unified_resource,AML check,2023-02-22T09:31:34.441,2023-02-22T09:52:25.409
144,unified_resource,Reject application,2023-02-22T09:44:39.376,2023-02-22T09:54:39.376
145,unified_resource,AML check,2023-02-22T09:49:14.647,2023-02-22T10:00:49.831
145,unified_resource,Appraise property,2023-02-22T09:49:14.647,2023-02-22T10:02:29.944
147,unified_resource,Check credit history,2023-02-22T09:31:34.441,2023-02-22T10:10:33.097
146,unified_resource,Check credit history,2023-02-22T09:11:36.124,2023-02-22T10:11:49.053
148,unified_resource,Check application form completeness,2023-02-22T10:00:00.000,2023-02-22T10:16:40.140
148,unified_resource,AML check,2023-02-22T10:16:40.140,2023-02-22T10:21:32.089
147,unified_resource,Assess loan risk,2023-02-22T10:10:33.097,2023-02-22T10:30:33.097
145,unified_resource,Check credit history,2023-02-22T09:49:14.647,2023-02-22T10:31:07.468
146,unified_resource,Assess loan risk,2023-02-22T10:11:49.053,2023-02-22T10:31:49.053
149,unified_resource,Check application form completeness,2023-02-22T10:30:00.000,2023-02-22T10:34:48.603
149,unified_resource,Check credit history,2023-02-22T10:34:48.603,2023-02-22T10:35:55.714
149,unified_resource,Appraise property,2023-02-22T10:34:48.603,2023-02-22T10:37:06.337
146,unified_resource,Reject application,2023-02-22T10:31:49.053,2023-02-22T10:41:49.053
147,unified_resource,Design loan offer,2023-02-22T10:30:33.097,2023-02-22T10:42:46.252
145,unified_resource,Assess loan risk,2023-02-22T10:31:07.468,2023-02-22T10:51:07.468
149,unified_resource,AML check,2023-02-22T10:34:48.603,2023-02-22T10:52:50.041
145,unified_resource,Design loan offer,2023-02-22T10:51:07.468,2023-02-22T10:54:04.824
147,unified_resource,Approve loan offer,2023-02-22T10:42:46.252,2023-02-22T11:02:46.252
148,unified_resource,Check credit history,2023-02-22T10:16:40.140,2023-02-22T11:05:19.764
147,unified_resource,Cancel application,2023-02-22T11:02:46.252,2023-02-22T11:07:46.252
149,unified_resource,Assess loan risk,2023-02-22T10:52:50.041,2023-02-22T11:12:50.041
145,unified_resource,Approve loan offer,2023-02-22T10:54:04.824,2023-02-22T11:14:04.824
149,unified_resource,Design loan offer,2023-02-22T11:12:50.041,2023-02-22T11:15:57.465
148,unified_resource,Appraise property,2023-02-22T10:16:40.140,2023-02-22T11:16:29.588
145,unified_resource,Cancel application,2023-02-22T11:14:04.824,2023-02-22T11:19:04.824
149,unified_resource,Approve loan offer,2023-02-22T11:15:57.465,2023-02-22T11:35:57.465
148,unified_resource,Assess loan risk,2023-02-22T11:16:29.588,2023-02-22T11:36:29.588
149,unified_resource,Approve application,2023-02-22T11:35:57.465,2023-02-22T11:40:57.465
150,unified_resource,Check application form completeness,2023-02-22T11:00:00.000,2023-02-22T11:43:33.882
150,unified_resource,AML check,2023-02-22T11:43:33.882,2023-02-22T11:45:49.908
148,unified_resource,Reject application,2023-02-22T11:36:29.588,2023-02-22T11:46:29.588
151,unified_resource,Check application form completeness,2023-02-22T11:30:00.000,2023-02-22T11:54:17.653
151,unified_resource,Appraise property,2023-02-22T11:54:17.653,2023-02-22T11:57:42.909
151,unified_resource,AML check,2023-02-22T11:54:17.653,2023-02-22T11:59:49.971
152,unified_resource,Check application form completeness,2023-02-22T12:00:00.000,2023-02-22T12:10:20.229
150,unified_resource,Check credit history,2023-02-22T11:43:33.882,2023-02-22T12:10:28.921
152,unified_resource,Appraise property,2023-02-22T12:10:20.229,2023-02-22T12:13:41.964
151,unified_resource,Check credit history,2023-02-22T11:54:17.653,2023-02-22T12:20:14.336
152,unified_resource,Check credit history,2023-02-22T12:10:20.229,2023-02-22T12:32:58.852
152,unified_resource,AML check,2023-02-22T12:10:20.229,2023-02-22T12:33:43.763
153,unified_resource,Check application form completeness,2023-02-22T12:30:00.000,2023-02-22T12:39:23.955
151,unified_resource,Assess loan risk,2023-02-22T12:20:14.336,2023-02-22T12:40:14.336
152,unified_resource,Assess loan risk,2023-02-22T12:33:43.763,2023-02-22T12:53:43.763
152,unified_resource,Reject application,2023-02-22T12:53:43.763,2023-02-22T13:03:43.763
151,unified_resource,Design loan offer,2023-02-22T12:40:14.336,2023-02-22T13:08:34.742
153,unified_resource,Check credit history,2023-02-22T12:39:23.955,2023-02-22T13:12:39.855
150,unified_resource,Appraise property,2023-02-22T11:43:33.882,2023-02-22T13:12:47.628
154,unified_resource,Check application form completeness,2023-02-22T13:00:00.000,2023-02-22T13:19:46.328
154,unified_resource,AML check,2023-02-22T13:19:46.328,2023-02-22T13:20:30.524
154,unified_resource,Check credit history,2023-02-22T13:19:46.328,2023-02-22T13:22:11.028
153,unified_resource,AML check,2023-02-22T12:39:23.955,2023-02-22T13:26:50.836
154,unified_resource,Appraise property,2023-02-22T13:19:46.328,2023-02-22T13:27:58.664
151,unified_resource,Approve loan offer,2023-02-22T13:08:34.742,2023-02-22T13:28:34.742
150,unified_resource,Assess loan risk,2023-02-22T13:12:47.628,2023-02-22T13:32:47.628
151,unified_resource,Approve application,2023-02-22T13:28:34.742,2023-02-22T13:33:34.742
153,unified_resource,Appraise property,2023-02-22T12:39:23.955,2023-02-22T13:34:41.473
155,unified_resource,Check application form completeness,2023-02-22T13:30:00.000,2023-02-22T13:36:09.637
150,unified_resource,Reject application,2023-02-22T13:32:47.628,2023-02-22T13:42:47.628
154,unified_resource,Assess loan risk,2023-02-22T13:27:58.664,2023-02-22T13:47:58.664
155,unified_resource,Check credit history,2023-02-22T13:36:09.637,2023-02-22T13:49:00.422
153,unified_resource,Assess loan risk,2023-02-22T13:34:41.473,2023-02-22T13:54:41.473
155,unified_resource,Appraise property,2023-02-22T13:36:09.637,2023-02-22T13:55:43.829
154,unified_resource,Reject application,2023-02-22T13:47:58.664,2023-02-22T13:57:58.664
156,unified_resource,Check application form completeness,2023-02-22T14:00:00.000,2023-02-22T14:12:44.782
153,unified_resource,Design loan offer,2023-02-22T13:54:41.473,2023-02-22T14:13:04.234
156,unified_resource,Appraise property,2023-02-22T14:12:44.782,2023-02-22T14:19:34.773
155,unified_resource,AML check,2023-02-22T13:36:09.637,2023-02-22T14:20:14.386
156,unified_resource,AML check,2023-02-22T14:12:44.782,2023-02-22T14:22:06.309
156,unified_resource,Check credit history,2023-02-22T14:12:44.782,2023-02-22T14:32:17.882
153,unified_resource,Approve loan offer,2023-02-22T14:13:04.234,2023-02-22T14:33:04.234
157,unified_resource,Check application form completeness,2023-02-22T14:30:00.000,2023-02-22T14:33:21.095
157,unified_resource,AML check,2023-02-22T14:33:21.095,2023-02-22T14:34:30.539
153,unified_resource,Approve application,2023-02-22T14:33:04.234,2023-02-22T14:38:04.234
155,unified_resource,Assess loan risk,2023-02-22T14:20:14.386,2023-02-22T14:40:14.386
157,unified_resource,Appraise property,2023-02-22T14:33:21.095,2023-02-22T14:50:40.031
156,unified_resource,Assess loan risk,2023-02-22T14:32:17.882,2023-02-22T14:52:17.882
155,unified_resource,Design loan offer,2023-02-22T14:40:14.386,2023-02-22T14:57:25.241
156,unified_resource,Design loan offer,2023-02-22T14:52:17.882,2023-02-22T14:58:24.452
157,unified_resource,Check credit history,2023-02-22T14:33:21.095,2023-02-23T07:01:09.363
155,unified_resource,Approve loan offer,2023-02-22T14:57:25.241,2023-02-23T07:17:25.241
156,unified_resource,Approve loan offer,2023-02-22T14:58:24.452,2023-02-23T07:18:24.452
158,unified_resource,Check application form completeness,2023-02-22T15:00:00.000,2023-02-23T07:20:21.839
157,unified_resource,Assess loan risk,2023-02-23T07:01:09.363,2023-02-23T07:21:09.363
155,unified_resource,Cancel application,2023-02-23T07:17:25.241,2023-02-23T07:22:25.241
156,unified_resource,Cancel application,2023-02-23T07:18:24.452,2023-02-23T07:23:24.452
158,unified_resource,Check credit history,2023-02-23T07:20:21.839,2023-02-23T07:24:07.811
158,unified_resource,AML check,2023-02-23T07:20:21.839,2023-02-23T07:25:34.722
157,unified_resource,Design loan offer,2023-02-23T07:21:09.363,2023-02-23T07:29:08.392
158,unified_resource,Appraise property,2023-02-23T07:20:21.839,2023-02-23T07:29:26.532
159,unified_resource,Check application form completeness,2023-02-23T07:30:00.000,2023-02-23T07:42:19.864
159,unified_resource,AML check,2023-02-23T07:42:19.864,2023-02-23T07:46:01.098
157,unified_resource,Approve loan offer,2023-02-23T07:29:08.392,2023-02-23T07:49:08.392
158,unified_resource,Assess loan risk,2023-02-23T07:29:26.532,2023-02-23T07:49:26.532
157,unified_resource,Cancel application,2023-02-23T07:49:08.392,2023-02-23T07:54:08.392
158,unified_resource,Reject application,2023-02-23T07:49:26.532,2023-02-23T07:59:26.532
159,unified_resource,Appraise property,2023-02-23T07:42:19.864,2023-02-23T08:00:10.317
159,unified_resource,Check credit history,2023-02-23T07:42:19.864,2023-02-23T08:10:53.097
159,unified_resource,Assess loan risk,2023-02-23T08:10:53.097,2023-02-23T08:30:53.097
159,unified_resource,Reject application,2023-02-23T08:30:53.097,2023-02-23T08:40:53.097
160,unified_resource,Check application form completeness,2023-02-23T08:00:00.000,2023-02-23T08:56:20.820
160,unified_resource,AML check,2023-02-23T08:56:20.820,2023-02-23T09:07:12.590
161,unified_resource,Check application form completeness,2023-02-23T08:30:00.000,2023-02-23T09:09:41.640
160,unified_resource,Check credit history,2023-02-23T08:56:20.820,2023-02-23T09:10:35.972
162,unified_resource,Check application form completeness,2023-02-23T09:00:00.000,2023-02-23T09:12:47.952
162,unified_resource,Return application back to applicant,2023-02-23T09:12:47.952,2023-02-23T09:17:47.952
161,unified_resource,AML check,2023-02-23T09:09:41.640,2023-02-23T09:19:47.566
161,unified_resource,Appraise property,2023-02-23T09:09:41.640,2023-02-23T09:19:51.531
161,unified_resource,Check credit history,2023-02-23T09:09:41.640,2023-02-23T09:22:39.190
161,unified_resource,Assess loan risk,2023-02-23T09:22:39.190,2023-02-23T09:42:39.190
160,unified_resource,Appraise property,2023-02-23T08:56:20.820,2023-02-23T09:45:21.077
161,unified_resource,Reject application,2023-02-23T09:42:39.190,2023-02-23T09:52:39.190
163,unified_resource,Check application form completeness,2023-02-23T09:30:00.000,2023-02-23T09:59:41.513
160,unified_resource,Assess loan risk,2023-02-23T09:45:21.077,2023-02-23T10:05:21.077
160,unified_resource,Design loan offer,2023-02-23T10:05:21.077,2023-02-23T10:06:27.669
164,unified_resource,Check application form completeness,2023-02-23T10:00:00.000,2023-02-23T10:12:34.042
